商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
万家乐JSG24-12RH2平衡式燃气热水器 可装浴室即热式家用ECO节能 主动防CO 天然气12T,1499,5000+,,"京东物流,秒杀,免邮",https://item.jd.com/10021851638368.html,(2300+),-5,-5,99%
美的储水式电热水器电家用多升数可选经济适用安全防护速热电热水器机械升级数显款X0 【50升适用2-3人】高性价比,899,5万+,,"自营,每满899-100,赠",https://item.jd.com/10037485792429.html,(3.2万+),(200+),(200+),97%
美的燃气热水器天然气家用即热式洗澡恒温水气双调变频恒温ECO节能上门安装以旧换新HWF 【12升】节能真恒温超高性价比 6年整机包修,899,2万+,,"京东物流,每满890-151,赠",https://item.jd.com/72208573702.html,(1.1万+),(30+),(30+),98%
美的储水式电热水器电多升数可选3200W变频速热健康洗水质可视化一级能效漏电断电安全防电墙MC6S 一级变频水质可视80升F8032-MC6S(HE),1499,5000+,,"京东物流,免邮,每满1490-200",https://item.jd.com/10062410893670.html,(2600+),(20+),(20+),97%
奥克斯（AUX）燃气热水器天然气12升16升燃气智能变升水气双调节能省气热水器燃气 12升（智能变升+恒温变频+无氧铜水箱） 天然气,619,2000+,,"京东物流,每满618-20",https://item.jd.com/10036052576032.html,(1600+),(10+),(10+),98%
志高 CHIGO 电热水器 40L 家用储水式热水器2000W速热节能热水器热水宝 上门安装F20WAJ-40 FD11A-40,448,1万+,,"自营,厂商配送,券6000-600",https://item.jd.com/100017478745.html,(5700+),(50+),(50+),97%
林内（Rinnai）16升燃气热水器 家用天然气 语音智控 恒温防冻大水量 京东小家智能生态 RUS-16QD33W 京品家电,4699,10万+,,"自营,券1000-100,赠",https://item.jd.com/100020202032.html,(11万+),(400+),(400+),98%
能率（NORITZ）家用燃气强排式天然气热水器13升 全屋恒温 磁吸双重过滤 智能防冻 精细逐级控温 13升 13EP2FEX,2699,1000+,,京东物流,https://item.jd.com/10044129224613.html,(600+),-7,-7,97%
电热水器家用洗澡储水式热水器圆桶数显节能速热宿舍卫生间洗澡电热水器美的 40升数显款+高配巡航+出水断电【夏 新系列】 上门安装,409,60,,"新品,免邮,券199-3,赠",https://item.jd.com/10067291468570.html,-9,0,0,81%
美的储水式电热水器电50升纤薄扁桶双胆速热智能WIFI家用智能家电健康防电墙F50-22BT1(H),1799,2000+,,"京东物流,免邮,每满1790-400,赠",https://item.jd.com/71444961113.html,(1800+),(10+),(10+),97%
林内（Rinnai）13升燃气热水器低水压启动 变频节能恒温 家用强排式天然气13QS04 天然气,2799,2000+,,"京东物流,满2000-100",https://item.jd.com/10037209442798.html,(1100+),-2,-2,99%
京品家电林内（Rinnai）13升燃气热水器 澎湃大水量 百年定制 芯动力系列RUS-13QD31（JSQ26-D31）京品家电,3628,20万+,,"自营,券1000-100",https://item.jd.com/100007725017.html,(15万+),(400+),(400+),99%
樱花 (SAKURA) 燃气热水器天然气家用低水压启动强排式厨房恒温智能触控低噪音抗强风 16升JSQ30-DJP101（一厨二卫）,1599,2000+,,"京东物流,满1450-100",https://item.jd.com/10047104715825.html,(1800+),-8,-8,98%
万和 （Vanward ）16升零冷水燃气热水器天然气增压双重防冻恒温JSQ30-S2T16 【店长推荐款】-天然气,2049,5000+,,"自营,每满2000-250",https://item.jd.com/72496110993.html,(4200+),(10+),(10+),99%
美的（Midea）50升电热水器 超薄双省电 3200W速热高温杀菌热水器F50-32UT(H)*,2999,1000+,,自营,https://item.jd.com/100022504021.html,(900+),-2,-2,99%
奥特朗 otlan X12DH-E55A 即热式电热水器 速热家用储水式热水器即热储水二合一,2499,2000+,,"自营,厂商配送,券6000-600,赠",https://item.jd.com/100016218798.html,(600+),-7,-7,95%
希尔史密斯热水器2000W电热水器家用卫生间洗澡储水式扁桶双胆速热40升一级能效出水断电DX-S29-40 40L,743,1000+,,新品,https://item.jd.com/100048847829.html,(300+),-1,-1,99%
樱花（SAKURA）燃气热水器16升触控 日本CPU智能恒温强排式 低压启动 防冻 天然气家用JSQ30-JJP201A,1499,5万+,,"自营,券2580-120",https://item.jd.com/100011598045.html,(1.6万+),(200+),(200+),96%
史密斯.劳伦热水器电热水器电家用洗澡储水式50升扁桶一级能效速热B22-50L,1099,1000+,,新品,https://item.jd.com/100048089517.html,(700+),-10,-10,97%
史密斯13升燃气热水器 1级静音 整机8年质保 不锈钢换热器 精控恒温 抗风防冻 JSQ26-TEW 以旧换新服务,3898,5万+,,"自营,厂商配送,券10-1",https://item.jd.com/100018475516.html,(3.1万+),(40+),(40+),99%
美的（Midea）热水器双胆速热家用扁桶储水式热水器APP智控漏电断电加长防电墙 【2200W速热 安全防电墙】AIR1,1399,2000+,,赠,https://item.jd.com/10061518647587.html,(200+),-2,-2,94%
美的电热水器电储水式家用节能一键预约 智能家电家用 加长防电墙安全一级能效热水器50升,879,2000+,,"京东物流,免邮,每满869-30",https://item.jd.com/26929321705.html,(1400+),(10+),(10+),98%
海尔（Haier）16升零冷水燃气热水器天然气智能变升恒温智护自清洁即开即热JSQ30-16JR1(12T)U1 京东小家智能,1699,20万+,,"自营,每满1000-100",https://item.jd.com/100011742712.html,(10万+),(400+),(400+),98%
万家乐（Macro）燃气热水器 智能恒温家用 水气双调 恒温热水器 12M2(F)【12升/电辅防冻/天然气】,999,2000+,,"自营,满800-100",https://item.jd.com/10049686353947.html,(1100+),-6,-6,98%
澳柯玛(AUCMA)40升电热水器家用储水式2000W厨房速热热水器310S水电分离加热 FCD-40W109D,419,5000+,,自营,https://item.jd.com/100011512185.html,(2500+),(10+),(10+),98%
美的（Midea）省空间不碰头电热水器50升扁桶大功率双胆双擎速热健康洗升级防电墙储水式洗澡家用 双胆速热扁桶Air1-2200W,1399,100+,,"自营,2件9.7折",https://item.jd.com/10061052644490.html,(80+),0,0,100%
美的储水式电热水器电家用60升一级节能省电安全速热智能家电手机智能预约健康防电墙高温杀菌X1系列,1099,500+,,"京东物流,每满1090-200",https://item.jd.com/27820852223.html,(400+),-3,-3,98%
万和 16升零冷水燃气热水器天然气节能速热恒温增压防冻小魔方智能APP分控天然气【企业专享】,3399,100+,,"自营,厂商配送,每满3300-600",https://item.jd.com/100032781752.html,(40+),0,0,97%
史密斯.劳伦热水器电热水器家用洗澡扁桶一级能效大容量60升速热B33-60L,1499,500+,,新品,https://item.jd.com/100048089501.html,(300+),-2,-2,98%
阿里斯顿（ARISTON）6升小厨宝1500W速热厨房卫生间储水式电热水器台下安装（上出水）AN6BE1.5,549,2万+,,"自营,券1500-120",https://item.jd.com/7320846.html,(1.5万+),(90+),(90+),98%
康家好太太电热水器电家用洗澡速热恒温出租房小型储水式热水器卫生间淋浴2KW DSZF-40A 40升遥控款 自行安装,298,200+,,,https://item.jd.com/100047737415.html,(100+),0,0,100%
AO史密斯-佳尼特 电热水器60升 免清洗阻垢杀菌 家用储水式 双棒速热新品短款 60KB 金圭特护系统,2099,1000+,,京东物流,https://item.jd.com/10045457651423.html,(600+),-2,-2,99%
史密斯（A.O.SMITH）A.O.史密斯-佳尼特 电热水器80升 家用洗澡 储水式 速热 免清洗杀菌 80KB 上门安装 新品 金圭特护系统,2299,200+,,京东物流,https://item.jd.com/10062472859720.html,(100+),0,0,100%
万家乐 16升冷凝式增压零冷水燃气热水器 1级能效净化水质 双屏分控wifi智控JSLQ27-16RL7【一价全包版】,2649,2万+,,"自营,厂商配送,赠",https://item.jd.com/100027510460.html,(1.5万+),(50+),(50+),98%
万家乐 14升燃气热水器(天然气)全景屏玻璃面板 水量伺服器水温0波动 智慧浴智温感厨房洗JSQ28-T8,1449,10万+,,"自营,厂商配送,新品",https://item.jd.com/100040882098.html,(5.1万+),(100+),(100+),99%
万家乐【广东隔日达】燃气热水器家用液化气6升7升8升10升电池款煤 8升电池款+铜水箱(煤气液化气罐),337,100+,,新品,https://item.jd.com/10067597637665.html,(10+),-1,-1,93%
万和（Vanward）13升零冷水燃气热水器智能APP云预约全屋循环热水 即开即热 JSQ25-S2W13天然气,1549,20万+,,自营,https://item.jd.com/100006938845.html,(23万+),(900+),(900+),98%
海尔（Haier）电热水器50升 家用储水式2200W速热 健康杀菌80%热水器输出率 预约洗浴金刚三层胆PM1,799,5000+,,"自营,厂商配送",https://item.jd.com/100038696755.html,(2800+),(10+),(10+),98%
美的（Midea）省空间不碰头电热水器50升扁桶大功率双胆双擎速热健康洗升级防电墙储水式卫生间 【AIR1】双胆速热50L-2200W,1399,1000+,,自营,https://item.jd.com/10060960877443.html,(600+),-2,-2,98%
史密斯.劳伦【免费上门安装】热水器电热水器家用洗澡扁桶型一级能效超薄80升速热 【10倍增容】50升出水断电+WiFi智控双胆速热,1499,1000+,,"秒杀,券149-15",https://item.jd.com/10062943417010.html,(700+),-3,-3,99%
史密斯.劳伦热水器电热水器家用洗澡扁桶一级能效大容量50升速热B33-50L,1399,500+,,新品,https://item.jd.com/100048089509.html,(300+),-2,-2,98%
美的热水器 储水式电热水器电 家用卫生间2000W速热ECO节能省电 安全防护智能数显杀菌 X0系列 【50升适用2-3人】F5020-X0(H),899,2万+,,"京东物流,免邮,每满890-150,赠",https://item.jd.com/10037487798271.html,(1.3万+),(60+),(60+),98%
美的燃气热水器家用即热强排式恒温节能省气安全防冻健康净浴CO防泄漏小体积燃气厨房HWF系列 13升大水量-性价比之选 天然气,949,2万+,,"自营,每满949-101",https://item.jd.com/72402535138.html,(2.1万+),(70+),(70+),98%
阿诗丹顿（USATON）16升零冷水燃气热水器天然气WIFI智控按摩健身浴智能恒温水气双调JSQ30-16F6,2999,1,,"自营,厂商配送",https://item.jd.com/100051034011.html,-1,0,0,100%
美的燃气热水器天然气家用即热式洗澡恒温水气双调变频恒温ECO节能热水器上门安装CO防泄漏防冻KMA 12升天然气,799,2000+,,"京东物流,每满799-51",https://item.jd.com/10061289134460.html,(700+),0,0,99%
美的液化气燃气热水器家用12升煤气罐装CO防泄漏安全节能 变频恒温智能家电 安全即热水HWA系列,1099,2万+,,"京东物流,每满1090-100,赠",https://item.jd.com/32239124577.html,(6000+),(60+),(60+),95%
万家乐 DB1超薄扁桶型电热水器 家用3200W变频双擎 双胆速热节能洗 无线遥控智能预约智能保温 D60-DB1【60升】,1499,2000+,,"京东物流,免邮,满500-100",https://item.jd.com/37072258498.html,(900+),-3,-3,98%
史密斯.劳伦热水器电热水器家用洗澡扁桶一级能效大容量50升速热B31-50L,1299,500+,,"新品,满800-30",https://item.jd.com/100048092397.html,(300+),-2,-2,98%
志高（CHIGO）即热式电热水器 恒温小厨宝即热热水器家用集成淋浴洗澡免储水 功率可调 包安装 ZG-KB732 0-7500W,629,1万+,,自营,https://item.jd.com/100015669340.html,(3300+),(60+),(60+),95%
【包安装】燃气热水器8 L到16 L家用天然气液 化气煤气零冷水洗澡恒温热水器防冷冻安全美的 8升白色【机械强排式】手动调节【夏 新系列】 液化气,398,100+,,"新品,免邮,券199-3,赠",https://item.jd.com/10067317200833.html,(100+),-1,-1,98%
志高（CHIGO）即热式电热水器小厨宝即热热水器省电家用集成淋浴洗澡免储水防漏电 厂送 KBR-Y6S 0-5500W 遥控款,308,20万+,,"自营,厂商配送,券1500-120",https://item.jd.com/100005795482.html,(9.4万+),(1100+),(1100+),96%
万家乐（Macro）燃气热水器SL1双增压增容零冷水天然气WIFI远控 启停零波动 四季随温感 16升双增零冷水JSQ30-16SL1,1799,200+,,"自营,满1000-200",https://item.jd.com/10061862519339.html,(100+),-1,-1,98%
卡萨帝（Casarte）16升燃气热水器天然气母婴级恒温小尺寸省空间水伺服家用JSQ31-16CW3(12T)U1京东小家智能,4499,5万+,,"自营,赠",https://item.jd.com/100024101062.html,(4.1万+),(10+),(10+),99%
阿里斯顿(ARISTON) 电热水器50升1800W速热 竖式立式安全自检钛金防腐内胆储水式家用节能即热DOVE50VM1.8,1298,1万+,,"自营,券6000-600",https://item.jd.com/5283992.html,(8800+),(100+),(100+),96%
美的热水器 储水式电热水器电 家用卫生间2000W速热ECO节能省电 安全防护智能数显杀菌 X0系列 【60升适用3-4人】F6020-X0(H),949,2万+,,"京东物流,免邮,每满940-150,赠",https://item.jd.com/10037487798272.html,(1.3万+),(60+),(60+),98%
美的（Midea）18升燃气热水器 天然气 超一级能效 节能零冷水 全面玻璃屏 恒温节能 JSLQ30-18LN5影青,3499,20万+,,"自营,每满2000-200,赠",https://item.jd.com/100049386629.html,(22万+),(1100+),(1100+),98%
云米(VIOMI)燃气热水器家用16升零冷水 天然气 APP智控 变频恒温 优享版JSQ30-VGW166,1299,5000+,,自营,https://item.jd.com/100010823698.html,(3800+),(20+),(20+),97%
森歌（SENG）14升大水量燃气热水器 多重防护 智能多分段恒温家用 JSQ27-R5-L,6290,0,,"自营,厂商配送",https://item.jd.com/100018836013.html,0,0,0,100%
美的燃气热水器家用天然气13升智能变频恒温平衡机可装浴室安全老人小孩安心家用HC7 恒温沐浴【13升一厨两卫浴缸洗】 浴室可安装,1699,2000+,,自营,https://item.jd.com/10047802779788.html,(1800+),-2,-2,98%
志高 CHIGO燃气热水器 平衡机 8升 家用天然气 速热恒温 多点供水 JSG16-S 哑光金,888,2000+,,"自营,厂商配送,券1500-120",https://item.jd.com/100036185318.html,(1900+),(10+),(10+),97%
志高（CHIGO）热水器电家用洗澡储水式2200W速热安全节能DSZF-T66DA-60L彩屏圆桶数显款,559,2000+,,,https://item.jd.com/100044811905.html,(2100+),-8,-8,98%
卡萨帝（Casarte）天悦16升燃气热水器天然气婴级恒温瀑布洗零冷水抑垢护肤洗智能静音JSQ31-16CX5(12T)U1,6499,5万+,,"自营,每满3000-100",https://item.jd.com/100019882632.html,(4.1万+),(10+),(10+),99%
美的储水式电热水器纤薄扁桶10倍增容双胆变频加热节能省电保温无缝内胆稀土镁棒一级能效UM+ F6033-UM+(HE) 十倍增容,2799,100+,,"自营,每满2799-200",https://item.jd.com/10060235242926.html,(60+),0,0,98%
华帝（VATTI）燃气热水器 天然气 气电双断防护 恒温强排 即热式热水器 防燃气泄漏保护 低水压启动 【一厨或一卫】i12103-10升,999,5000+,,"自营,券5-2",https://item.jd.com/10045304912642.html,(3400+),(10+),(10+),99%
志高（CHIGO）即热式小厨宝 即热式电热水器 厨房热水器集成免储水 热水宝 过水热厂送KBR-518 5500W,268,10万+,,"自营,厂商配送,券6000-600,赠",https://item.jd.com/100028103536.html,(9.5万+),(1100+),(1100+),96%
樱花 (SAKURA) 燃气热水器天然气家用低水压启动强排式厨房恒温智能触控低噪音抗强风 13升JSQ25-DJP101（一厨一卫）,1299,2000+,,"京东物流,秒杀,满1299-200",https://item.jd.com/10047104715824.html,(1800+),-8,-8,98%
佳尼特A.O.史密斯16升燃气热水器 不锈钢换热器包8年 恒温大水量 抗风防冻 JSQ31-TC1,2899,2000+,,"自营,厂商配送,券10-1",https://item.jd.com/100037899795.html,(1800+),-6,-6,99%
万和（Vanward） 13升平衡式燃气热水器液化气 微焰恒温健康净浴气电双防保护可装浴室专用 JSG25-WE3W13-20Y,1799,10万+,,"自营,厂商配送",https://item.jd.com/100042646329.html,(17万+),(800+),(800+),98%
