商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
HYUNDAI 破壁机家用豆浆机料理机加热多功能榨汁机搅拌机果汁机婴儿辅食机 智能彩屏轻音款,269,36,,满200-30,https://item.jd.com/10048058382641.html,-3,0,0,75%
麦卓（MAKE JOY）破壁机 家用多功能 豆浆机 智能预约冷热双打料理机 榨汁机果汁机搅拌机辅食 【升级彩屏】冷热双打 14大功能,199,0,,,https://item.jd.com/10067594532686.html,0,0,0,100%
九阳（Joyoung） 【肖战推荐】破壁机免洗家用豆浆机不用手洗降噪可预约多功能辅食料理机冰沙 木槿粉L6-Ymini,1499,100+,,"京东物流,每满1499-600,赠",https://item.jd.com/10029096187908.html,(30+),0,0,96%
奥克斯 AUX 破壁机家用 非低音豆浆机1.75L大容量榨汁机多功能加热辅食机料理机果汁机早餐PB9590,286,27,,自营,https://item.jd.com/100021425107.html,0,0,0,100%
九阳肖战推荐破壁机家用多功能加热高速破壁机果汁机辅食机L18-Y928S【企业采购】【支持一件代发】,359.9,1万+,,"自营,厂商配送,闪购",https://item.jd.com/100007864577.html,(1700+),(20+),(20+),96%
BRUNO小奶壶豆浆机小型破壁机家用加热全自动投料降噪预约榨汁机搅拌机辅食机早餐 海盐蓝,409,500+,,"京东物流,每满350-160",https://item.jd.com/10063281522932.html,(40+),0,0,97%
苏泊尔破壁机智能预约可加热多功能一体机家用料理机榨汁机免滤豆浆机果汁机搅拌机辅食SP331 【苏泊尔】,299,44,,"京东物流,放心购,免邮",https://item.jd.com/10052011756483.html,-5,0,0,100%
九阳（Joyoung）破壁机 多功能家用预约加热豆浆机破壁机 L18-P601（天空系列）【企业采购】【支持一件代发】,899,2000+,,"自营,厂商配送,闪购",https://item.jd.com/100036728922.html,(300+),-3,-3,98%
小熊（Bear）破壁机 家用小型多功能迷你豆浆机预约加热料理机榨汁机米糊果汁 预约定时PBJ-B05G1,278,4,,自营,https://item.jd.com/100045934973.html,-2,0,0,100%
德国瑞本（RANBEM）迷你破壁机豆浆机家用小型多功能免过滤自动清洗预约辅食料理搅拌机2-3人用 米白色【升级8叶刀1.2L大容量】,299,1000+,,"免邮,券300-30,满299-30",https://item.jd.com/10052475457844.html,(300+),-2,-2,99%
瑞本（RANBEM） 轻音破壁机家用豆浆机预约加热全自动免手洗搅拌机早餐机低音罩料理辅食榨汁机 米白色（1.2L大容量）,299,100+,,,https://item.jd.com/10067871847107.html,(20+),0,0,100%
蓝宝（BLAUPUNKT） 蓝宝( BLAUPUNKT)双杯破壁机家用迷你小型多功能豆浆机加热料理机 轻奢蓝【养生杯-配件】,100,1000+,,"京东物流,放心购,免邮,每满400-120",https://item.jd.com/10041443777725.html,(100+),0,0,98%
小熊（Bear） 破壁机家用小型多功能迷你豆浆机预约加热料理机榨汁机自动米糊果汁免滤 PBJ-B05G1,279,52,,"京东物流,放心购,满200-30",https://item.jd.com/10056197414333.html,(10+),0,0,100%
Joyoung/九阳L18-P350破壁机家用多功能加热可预约保温高速料理机 L18-P350+干磨杯,779,0,,,https://item.jd.com/10068304877903.html,0,0,0,100%
苏泊尔（SUPOR）破壁机豆浆机家用1.75升可拆多功能智能预约加热料理机榨汁机全自动蒸汽自清洁无渣免滤SP909SA,939,1,,自营,https://item.jd.com/100051424839.html,-1,0,0,100%
奥劲（AOJING） 德国静轻音破壁机家用预约多功能自动破壁料理机加热豆浆机进口榨汁机婴儿辅食 【玫瑰紫非真空款】热烘除菌+真降噪QT-BP68B,1080,1万+,,"京东物流,放心购,免邮,",https://item.jd.com/10026703600813.html,(1000+),-3,-3,99%
美的（Midea） 破壁机家用1.2L豆浆机大功率低音安睡智能WIFI多功能辅食机隔音降噪料理机榨汁机 MJ-BL80S01,1299,100+,,"自营,每满1299-300",https://item.jd.com/100048171571.html,(20+),0,0,96%
创维（SKYWORTH）破壁机P21A黑 多功能料理机绞肉机辅食机,2880,0,,自营,https://item.jd.com/100041021608.html,0,0,0,100%
苏泊尔（SUPOR） 破壁机低音破壁家用智能预约加热豆浆机可拆洗榨汁机1.4L蓝色可拆洗刀座 SP608S,1299,85,,"京东物流,放心购,闪购,免邮,",https://item.jd.com/10063209493346.html,(10+),0,0,100%
九阳（Joyoung）破壁机家用小型豆浆机多功能料理机辅食机冷热双打降噪破壁 L12-P155,379.9,21,,"京东物流,放心购,每满379-100",https://item.jd.com/10065947808370.html,-3,0,0,100%
大宇（DAEWOO） 破壁机迷你豆浆机全自动多功能加热料理机榨汁机辅食养生壶小型2人0.6L 流云白（配养生壶）,529,5000+,,"自营,1件9折",https://item.jd.com/100020904934.html,(1000+),(10+),(10+),96%
九阳（Joyoung）破壁机预约加热果汁料理机绞肉机婴儿辅食家用全自动豆浆机多功能 商超同款 L18-P350 【L18-P386】,578,0,,,https://item.jd.com/10068133535789.html,0,0,0,100%
苏泊尔（SUPOR） 多功能破壁机婴儿奶瓶食品级材质冷杯\/研磨杯 G08L,189,200+,,"免邮,满189-90",https://item.jd.com/10047191864399.html,(30+),-1,-1,97%
九阳（Joyoung）不用手洗高速破壁机加热全自动家用料理豆浆磨粉碎冰机预约热烘除菌 Y3太空灰,1499,5000+,,"京东物流,免邮,每满1499-200,赠",https://item.jd.com/68993569587.html,(900+),(10+),(10+),95%
德国米技生活（Miji ）MB-S602破壁机多功能榨汁机触控智能预约可加热 加厚高硼硅杯体,2099,4,,自营,https://item.jd.com/100033437810.html,-3,0,0,100%
HYUNDAI 韩国现代 多功能预约冷热营养料理榨汁机豆浆绞肉机辅食破壁机 蓝色QC-LL24126,899,0,,自营,https://item.jd.com/100045006621.html,0,0,0,100%
九阳（Joyoung）肖战推荐 破壁机家用多功能低音预约加热豆浆机绞肉机榨汁机辅食L18-P393【天空系列】,1199,15,,自营,https://item.jd.com/100035160189.html,-5,0,0,100%
九阳（Joyoung）家用破壁机 多功能除菌榨汁蔬果豆浆绞肉果汁搅拌辅食免洗预约定时L18-P392,1055,0,,自营,https://item.jd.com/100042913138.html,0,0,0,100%
九阳（Joyoung） 破壁机豆浆机家用1.75L大容量一键清洗12H智能预约2-5人10分钟快浆,799.9,200+,,自营,https://item.jd.com/10039017055544.html,(70+),-2,-2,93%
雅迎 家用多功能豆浆机电动绞肉机果汁机婴儿辅食破壁机 加厚杯+研磨杯+滤网,77.9,10,,,https://item.jd.com/10048829900382.html,-2,0,0,100%
FUNORK 柔音破壁机家用免滤豆浆机全自动多功能料理机榨汁机免手洗搅拌辅食机 低音环绕立体加热/8叶锯齿刀头【米白色】,299,6,,自营,https://item.jd.com/10065081157482.html,0,0,0,100%
SURE 日本 破壁机家用多功能辅食机迷你豆浆机五谷浆料理机轻静音大容量榨汁机 【升级款】1.5L大容量,599,500+,,"京东物流,放心购,免邮,券300-30,",https://item.jd.com/10056207148257.html,(100+),-1,-1,98%
BRUNO多功能破壁机-象牙白 BZK-PBJ01-IV 1200mL,760,3,,自营,https://item.jd.com/100047025023.html,-1,0,0,100%
苏泊尔（SUPOR）破壁料理机 智能预约家用1.75L/升加热多功能榨汁养生辅食豆浆机绞肉机搅拌机JP719A粉色,419,1,,自营,https://item.jd.com/100043251977.html,-1,0,0,100%
MAKEJOY 麦卓 破壁机 家用破壁料理机全自动搅拌机豆浆机多功能榨汁机 辅食机粉碎机沙冰机 PJ02A冷热两用,169,2000+,,满159-10,https://item.jd.com/27145477944.html,(1800+),-7,-7,99%
九阳（Joyoung）破壁机 多功能家用 豆浆机破壁机静音破壁机降噪低音免洗破壁机 Y88 深空灰【自清洗】,2999,0,,"京东物流,赠",https://item.jd.com/10067874284716.html,0,0,0,100%
苏泊尔(SUPOR) 破壁机家用低音降噪加热破壁料理机 智能预约豆浆机料理机早餐机绞肉机榨汁机辅食 轻薄底座 触控操作,509,15,,"京东物流,放心购,满269-210",https://item.jd.com/10049302529011.html,-5,0,0,100%
九阳（Joyoung）破壁机家用免滤豆浆机1.75L大容量高转速榨汁机低音多功能料理机P132 【升级豪华双杯】,659.9,18,,"新品,免邮,每满659-200",https://item.jd.com/10067766050879.html,(10+),0,0,100%
半球（PESKOE） 破壁机家用多功能 降噪预约加热豆浆机早餐机榨汁机辅食机 无渣免滤 轻音防糊0.6L,179,500+,,"京东物流,免邮",https://item.jd.com/10059240231739.html,(200+),-1,-1,99%
德国瑞本（RANBEM）迷你破壁机豆浆机家用小型多功能免过滤自动清洗预约辅食料理搅拌机2-3人用 复古绿【升级6叶刀800毫升】,189,1000+,,"免邮,券185-20,2件9折",https://item.jd.com/10043006210483.html,(300+),-2,-2,99%
九阳（Joyoung）破壁机榨汁机随身果汁机便携榨汁无线随行杯榨汁杯 L3-LJ650 粉色,199,7,,自营,https://item.jd.com/100046361373.html,-1,0,0,100%
西屋（Westinghouse）家用多功能破壁机全自动榨汁加热料理机研磨搅拌豆浆机可预约一体 WFB-A728,559,1000+,,"自营,厂商配送",https://item.jd.com/100018007065.html,(800+),-4,-4,99%
苏泊尔（SUPOR）破壁机 家用多功能智能预约加热豆浆机 高转速免清洗果汁机 磨粉榨汁机辅食 SP532S,499,500+,,"京东物流,放心购,闪购,免邮,",https://item.jd.com/10048857604853.html,(70+),-2,-2,97%
苏泊尔(SUPOR) 破壁机家用多功能全自动大容量豆浆机料理机可拆轻音果汁机智能可预约榨汁机 SP902S,899,58,,"京东物流,放心购,闪购,满899-350",https://item.jd.com/10054885365979.html,-8,0,0,100%
苏泊尔（SUPOR）破壁机 家用智能预约加热破壁料理机 适用3人以上榨汁豆浆果汁搅拌辅食SP815SC【专享】,549,1万+,,"自营,赠",https://item.jd.com/100047935143.html,(3300+),(40+),(40+),96%
德国吉声（JSE）JSE-PB5014破壁机低音破壁料理机自动加热豆浆机家用多功能降噪料理机,999,0,,自营,https://item.jd.com/100043744951.html,0,0,0,100%
大宇（DAEWOO） 破壁机家用静低音降噪豆浆机加热营养辅食米糊料理机预约定时果蔬汁机免洗FP02 樱花粉,559,200+,,"放心购,每满500-130",https://item.jd.com/10060066474100.html,(70+),0,0,98%
石崎秀儿 日本破壁机家用豆浆机迷你多功能榨汁机果汁机学生宿舍1-3人辅食机全自动冷热两用免过滤 云山杯-鹅毛白,399,100+,,满399-120,https://item.jd.com/10043257084267.html,(60+),0,0,100%
九阳（Joyoung）L18-P393破壁机家用多功能低音预约加热豆浆机料理机早餐机绞肉机榨汁机辅食搅拌机 曜石黑,999,45,,自营,https://item.jd.com/100031860790.html,-6,0,0,100%
西屋（Westinghouse）免手洗破壁机家用豆浆机全自动不用手洗多功能料理机热烘除菌高端 WFB-A272,2289,500+,,"自营,厂商配送",https://item.jd.com/100019485129.html,(300+),-2,-2,98%
九阳（Joyoung）高速破壁调理机家用多功能全自动破壁机料理机宝宝辅食机 智能预约 L12-P312,399,15,,自营,https://item.jd.com/100023104527.html,-2,0,0,100%
摩动（modong） 破壁机免手洗破壁机低噪音不用手洗家用全自动加热小型迷你豆浆机 MD-PB16,699,0,,自营,https://item.jd.com/100041026630.html,0,0,0,100%
美的破壁机低音家用小型迷你料理榨汁免煮豆浆一体机多功能 象牙白,471.15,0,,,https://item.jd.com/10068272006242.html,0,0,0,100%
九阳（Joyoung）破壁机 加热预约低音破壁料理机家用多功能豆浆机榨汁机搅拌机 L18-P771,2299,1000+,,自营,https://item.jd.com/100047302401.html,(100+),-1,-1,95%
苏泊尔（SUPOR）破壁机多功能家用豆浆机加热破壁料理机搅拌机辅食机榨汁机宝宝营养粥1.75L大容量 SP503A,439,1,,"京东物流,放心购,免邮,每满439-100",https://item.jd.com/10067873797351.html,-1,0,0,100%
九阳（Joyoung）九阳（Joyoung） 【肖战推荐】破壁机加热多功能家用破壁料理机榨汁机豆浆机辅食绞肉机研磨机 家用多功能【钜惠单杯】,599.9,2万+,,"京东物流,放心购,每满579-250",https://item.jd.com/65113190880.html,(4500+),(60+),(60+),96%
九阳（Joyoung） 破壁机家用豆浆机加热多功能破壁榨汁机料理机绞肉机婴儿辅食 【1.2L单杯】冷热双打 高性价比,279.9,100+,,"京东物流,闪购",https://item.jd.com/10038521680120.html,(30+),0,0,100%
摩动（modong） 摩动破壁机家用豆浆机全自动加热免煮免过滤多功能小型榨汁料理机 智能预约款,239,72,,,https://item.jd.com/10054993502281.html,(10+),0,0,100%
九阳（Joyoung）破壁机豆浆机家用多功能加热料理机智能预约榨汁机绞肉料理机 Y916,799,24,,"自营,满799-200,赠",https://item.jd.com/10066188840949.html,-4,0,0,100%
德国瑞本（RANBEM）低噪轻音破壁机家用豆浆机分体式降噪隔音罩智能预约定时加热清洗辅食果汁料理机 米白色（8叶刀头/轻音/1.4升大容量）,399,1000+,,"免邮,券300-30",https://item.jd.com/10057165643531.html,(100+),-1,-1,99%
九阳（Joyoung）破壁机 1.2L 豆浆机 家用全自动加热免滤榨汁机 多功能预约料理辅食 1.2L容量 12h预约L12-P155,359.9,3,,"京东物流,放心购,每满359-80",https://item.jd.com/10065945431306.html,0,0,0,100%
一刻间 破壁机家用宝宝多功能保温五谷杂粮小型婴儿轻音一体豆浆机预约 嫩黄色,369,1000+,,"京东物流,放心购,券369-90",https://item.jd.com/10055309085219.html,(300+),-2,-2,98%
美菱 (MEILING)破壁机家用降噪轻音加热全自动榨汁机辅食免洗料理搅拌机豆浆机. 【玻璃数显】清新绿600ml（12小时预约+防糊）,179,5000+,,"免邮,券300-30",https://item.jd.com/10058331487609.html,(1200+),(10+),(10+),97%
九阳（Joyoung） 豆浆机小型迷你小的破壁机细腻免滤家用小容量全自动多功能一体 【D560可做辅食预约】2人份400-600ML,359.9,500+,,免邮,https://item.jd.com/10028241876984.html,(100+),-5,-5,96%
美菱（MELING） 破壁机家用豆浆机免洗自清洁大容量破壁免滤榨汁机 升级大屏【蒸笼款】,239,2000+,,免邮,https://item.jd.com/10063200839389.html,(600+),-6,-6,97%
摩飞（Morphyrichards）破壁机 原装配件 养生杯 MR1083 轻奢蓝,159,1万+,,"自营,1件9折",https://item.jd.com/100038314134.html,(2700+),(10+),(10+),98%
九阳（Joyoung）九阳（Joyoung） 破壁机家用小型多功能豆浆机全自动大容量智能加热辅食Y903-B Y903-B,399.9,2000+,,"京东物流,免邮,赠",https://item.jd.com/10056152613624.html,(400+),-9,-9,95%
九阳（Joyoung）破壁机家用豆浆机免过滤无渣智能多功能加热预约冷热两用料理机榨汁机宝宝辅食 P126,319.9,1000+,,"放心购,免邮,满289-30",https://item.jd.com/10045609294896.html,(100+),-1,-1,96%
友家铺子（Biooner） 破壁机家用料理机多功能全自动豆浆机榨汁机商用果汁碎冰沙冰机养生辅食搅拌机 红色,99,1000+,,"免邮,赠",https://item.jd.com/10023264986417.html,(100+),-3,-3,94%
爱心东东九阳（Joyoung） 破壁机家用大容量五人智能降噪一键清洗免滤多功能低音辅食料理榨汁机豆浆机 低音,699.9,1000+,,"京东物流,放心购,免邮,每满699-240,",https://item.jd.com/10047330582784.html,(200+),0,0,99%
九阳（Joyoung）破壁机 家用多功能低音预约加热豆浆机早餐机榨汁机 L18-P750【企业采购】 【支持一件代发】,1499,1000+,,"自营,闪购",https://item.jd.com/100025285009.html,(100+),-1,-1,95%
志高（CHIGO）破壁机家用迷你小型破壁料理机加热多功能榨汁机搅拌机果汁机婴儿辅食低音豆浆机 柠檬黄,199,8,,,https://item.jd.com/10066361322787.html,-5,0,0,100%
嘉泊仕（CAPOSI）【轻音+彩屏+变频】德国嘉泊仕破壁机家用静轻音全自动多功能加热豆浆机辅食料理机榨汁 藏蓝金,2680,1万+,,"京东物流,放心购,满2680-1400,赠",https://item.jd.com/10035347350923.html,(1.3万+),0,0,99%
美的（Midea）商场同款破壁机 多功能家用豆浆机 榨汁机 免手洗wifi智能控制 料理机果汁机辅食 MJ-M1,1299,1000+,,自营,https://item.jd.com/100019185821.html,(400+),-1,-1,99%
九阳（Joyoung）破壁机低音家用2.2L大容量预约全自动豆浆机多功能搅料理机拌辅食榨汁机L22-Y86 【冷热双用 多能菜单】,799,1万+,,"放心购,免邮,满699-240",https://item.jd.com/35534594183.html,(6100+),(30+),(30+),98%
米家智能小破壁料理机 mini破壁机 低噪轻音 榨汁豆浆破壁机 家用榨汁机易清洗 米家APP互联,299,100+,,,https://item.jd.com/100036742791.html,(10+),0,0,91%
蓝宝（BLAUPUNKT）柔音破壁机家用豆浆机全自动榨汁机搅拌机辅食机研磨杯多功能料理机 白色,799,5000+,,"自营,1件9折",https://item.jd.com/100039794252.html,(900+),(20+),(20+),96%
嘉泊仕（CAPOSI）【真空+轻音+变频】德国嘉泊仕破壁机家用加热全自动料理多功能辅食静轻音豆浆机 深灰蓝,2180,1万+,,"京东物流,放心购,免邮,满2180-1040,",https://item.jd.com/10035922700889.html,(200+),-1,-1,99%
谷格（GUGE） 德国破壁机蒸煮炖一体小型家用多功能料理机全自动免洗轻音隔水炖养生茶早餐豆浆机 GB649白,958,68,,"京东物流,放心购,新品,免邮,",https://item.jd.com/10065378771250.html,(20+),0,0,100%
