商品标题,商品价格,评论量,标签,商品详情页,好评数量,中评数量,差评数量,分数
荣事达（Royalstar）家用大容量冰箱节能低噪风冷无霜租房中门软冷冻超薄微霜低音保鲜冷冻 192升三门银色 直冷微霜,898,,赠,https://item.jd.com/10067205363870.html,(100+),-1,-1,98%
荣事达（Royalstar）双门小冰箱双开门家用小型迷你宿舍冷藏冷冻静音节能电冰箱 132L-9RSZ【小家优选】店长推荐,698,2000+,"秒杀,每满708-10",https://item.jd.com/10026236336651.html,(1000+),(10+),(10+),95%
荣事达（Royalstar）四门法式冰箱冷藏冷冻软冷冻家用大容量多门电冰箱 四门三温 节能 408 M9RGZ金色,1798,1000+,,https://item.jd.com/10066247931382.html,(200+),-3,-3,96%
荣事达（Royalstar）小型冰箱双门迷你小冰箱双开门家用宿舍租房冷藏冷冻电冰箱节能省电 102A166灰【一级能效，三天一度电】,688,2000+,"满688-10,赠",https://item.jd.com/10067531338870.html,(700+),(10+),(10+),95%
荣事达（Royalstar）小型冰箱双门迷你小冰箱双开门家用宿舍租房冷藏冷冻电冰箱节能省电 108A136银【一级能效，三室三温】,558,2000+,"满548-10,赠",https://item.jd.com/10030257488381.html,(700+),(10+),(10+),95%
荣事达（Royalstar）小型冰箱双门迷你小冰箱双开门家用宿舍租房冷藏冷冻电冰箱节能省电 108A136银【一级能效，三室三温】,558,2000+,,https://item.jd.com/10030257488381.html,(700+),(10+),(10+),95%
荣事达（Royalstar）小型冰箱双门迷你小冰箱双开门家用宿舍租房冷藏冷冻电冰箱节能省电 76A156银【一级能效，三天一度电】,538,,"满538-10,赠",https://item.jd.com/10067531338868.html,(100+),-1,-1,98%
容声 (Ronshen) 460升十字对开门电冰箱一级能效风冷无霜超薄冰箱 干湿分储 BCD-460WD12FPA,2999,200+,自营,https://item.jd.com/100042961421.html,(100+),0,0,100%
容声 (Ronshen) 460升十字对开门电冰箱一级能效风冷无霜超薄冰箱 干湿分储 BCD-460WD12FPA,2999,200+,"自营,券100-11",https://item.jd.com/100042961421.html,(100+),0,0,100%
容声(Ronshen) 【鲜space系列】252升三门冰箱一级双变频风冷无霜低噪节能三门三温家用大容量,1999,5000+,自营,https://item.jd.com/100044820211.html,(2100+),-3,-3,99%
容声(Ronshen) 172升 双门冰箱小型实用两门小冰箱 双开门家用冰箱 BCD-172D11D,1079,2000+,"京东物流,秒杀,满1079-10",https://item.jd.com/10046799722913.html,(700+),-2,-2,99%
容声(Ronshen) 172升 双门家用小冰箱节能静音租房宿舍小型两门电冰箱小巧不占地BCD-172D11D,999,100+,自营,https://item.jd.com/100045562885.html,(30+),0,0,100%
容声(Ronshen) 221升三门风冷无霜冰箱家用节能电脑控温三开门电冰箱,1699,5000+,"自营,券51-10",https://item.jd.com/100028342890.html,(3200+),-9,-9,99%
容声(Ronshen) 221升三门风冷无霜冰箱家用节能电脑智能控温三开门免除霜电冰箱 BCD-221WD16NY,1699,1000+,"自营,券99-10",https://item.jd.com/100037301719.html,(300+),0,0,100%
容声(Ronshen) 252升三门冰箱一级双变频风冷无霜低噪节能三门三温家用大容量宽幅变温BCD-252WD18NP,1999,2000+,"自营,厂商配送",https://item.jd.com/100039947805.html,(1000+),-5,-5,99%
容声(Ronshen) 252升三门冰箱一级双变频风冷无霜低噪节能三门三温家用大容量宽幅变温BCD-252WD18NP,1999,2000+,"自营,券99-10",https://item.jd.com/100039947805.html,(1000+),-5,-5,99%
容声(Ronshen) 529升对开门冰箱风冷无霜变频超薄净味双开门冰箱 BCD-529WD18HP,3999,5000+,"自营,满3990-1200",https://item.jd.com/10025169846677.html,(3800+),(10+),(10+),99%
容声（Ronshen） 608升对开门电冰箱风冷无霜一级双变频大容量除菌净味可嵌入容声592升级款BCD-608WD18HP,2999,2000+,自营,https://item.jd.com/100042343127.html,(1000+),-5,-5,99%
容声（Ronshen） 容声(Ronshen)620L十字对开四门大容量一级超薄变频风冷无霜BCD-620WD19FP 灰色 青山黛,6899,1000+,"自营,满6890-1400",https://item.jd.com/10056280421540.html,(700+),-5,-5,98%
容声（Ronshen）【465升姐妹款】460升十字对开门一级能效风冷无霜大容量超薄嵌入式四开门电BCD-460WD12FPA,3998,500+,"自营,满3990-1000",https://item.jd.com/10058489746719.html,(300+),0,0,99%
容声（Ronshen）【592升级款新品】608L双开对开门风冷无霜家用超大容量两门超薄嵌入式一级能效变频电,3899,500+,"自营,满3890-900",https://item.jd.com/10058654776940.html,(200+),-1,-1,99%
容声（Ronshen）【官方自 营】容声(Ronshen)206升三开门多门电冰箱家用小型租房节能省电低噪冷冻冷藏迷你宿舍 中门软冷冻+三温区保鲜BCD-206D11N,1699,100+,"满1590-500,赠",https://item.jd.com/10063938165703.html,(30+),0,0,100%
容声（Ronshen）【官方自 营】容声(Ronshen)206升三开门多门电冰箱家用小型租房节能省电低噪冷冻冷藏迷你宿舍 中门软冷冻+三温区保鲜BCD-206D11N,1699,100+,"免邮,满1590-500,赠",https://item.jd.com/10063938165703.html,(30+),0,0,100%
容声（Ronshen）【离子净味】529升变频一级能效对开门双开门冰箱家用风冷无霜大容量BCD-529WD18HP超薄机身,2799,100+,自营,https://item.jd.com/100048460651.html,(40+),0,0,100%
容声（Ronshen）【离子净味】529升变频一级能效对开门双开门冰箱家用无霜除菌BCD-529WD18HP超薄可嵌入大容量,3099,50万+,"自营,每满1000-100,赠",https://item.jd.com/100035652971.html,(28万+),(800+),(800+),99%
容声（Ronshen）【离子净味】529升变频一级能效对开门双开门冰箱家用无霜除菌BCD-529WD18HP超薄可嵌入大容量,3099,50万+,自营,https://item.jd.com/100035652971.html,(28万+),(800+),(800+),99%
容声（Ronshen）【离子净味】645升对开门双开门电冰箱家用一级变频风冷无霜智能大容量BCD-645WD18HPA主动除菌,3999,20万+,"自营,满3700-500,赠",https://item.jd.com/100017826730.html,(12万+),(500+),(500+),98%
容声（Ronshen）【世界杯定制】516升变频一级能效十字对开门四开门家用无霜BCD-516WD13FPA双循环大容量,5999,5万+,"自营,满5500-1000,赠",https://item.jd.com/100036494195.html,(2.7万+),(70+),(70+),99%
容声（Ronshen）【世界杯定制】526升变频一级能效法式多门四开门家用无霜除菌BCD-526WD13MPA双循环大容量,6499,5万+,"自营,满5500-1000,赠",https://item.jd.com/100036494177.html,(2.7万+),(70+),(70+),99%
容声（Ronshen）【世界杯定制】640升变频一级能效对开门双开门冰箱家用无霜除菌BCD-640WD13HPA嵌入式大容量,6499,5万+,"自营,满5500-1000,赠",https://item.jd.com/100040774439.html,(2.7万+),(70+),(70+),99%
容声（Ronshen）【水蓝光系列】520升变频一级能效法式多门四开门冰箱家用无霜双循环大容量除菌BCD-520WD17MP,6499,5万+,自营,https://item.jd.com/100017685058.html,(2.7万+),(70+),(70+),99%
容声（Ronshen）【水蓝光系列】520升变频一级能效法式多门四开门家用无霜双循环大容量除菌BCD-520WD17MP,6499,5万+,"自营,满5000-1500,赠",https://item.jd.com/100017685058.html,(2.7万+),(70+),(70+),99%
容声（Ronshen）【原鲜双净】641升变频一级能效对开门双开门冰箱家用无霜大容量嵌入式BCD-641WD16HPA主动除菌,6499,5万+,"自营,满6000-500,赠",https://item.jd.com/100027592175.html,(2.7万+),(70+),(70+),99%
容声（Ronshen）【自.营款】容声冰箱636L/646L冰箱双开门变频节能存储风冷无霜家用大容量节能荣升以旧换新电 BCD-451WD11HP【超薄对开 】451升,2399,,,https://item.jd.com/10065071958050.html,(100+),-1,-1,98%
容声（Ronshen）172升两门双门家用小冰箱风冷无霜节能低噪独立调温租房宿舍不占地BCD-172WD11D,1399,50万+,自营,https://item.jd.com/100003197693.html,(23万+),(500+),(500+),99%
容声（Ronshen）175升双门两门小冰箱家用小型节能租房宿舍实用小巧不占地双温区保鲜BCD-175D16D自动低温补偿,1049,50万+,"自营,满1000-50",https://item.jd.com/100007618984.html,(23万+),(500+),(500+),99%
容声（Ronshen）206升三开门电冰箱小型租房节能省电低噪冷冻冷藏BCD-206D11N,1599,1万+,"自营,满1590-400",https://item.jd.com/10024448334466.html,(4300+),(20+),(20+),98%
容声（Ronshen）206升三开门小冰箱中门软冷冻三温区保鲜节能低噪家用租房宿舍小巧不占地BCD-206D11N,1289,50万+,"自营,满1279-90",https://item.jd.com/100034391524.html,(23万+),(500+),(500+),99%
容声（Ronshen）206升三开门小冰箱中门软冷冻三温区保鲜节能低噪家用租房宿舍小巧不占地BCD-206D11N,1289,50万+,自营,https://item.jd.com/100034391524.html,(23万+),(500+),(500+),99%
容声(Ronshen)206升三门小冰箱中门软冷冻三温区保鲜节能低噪家用 租房宿舍小巧不占地BCD-206D11N,1199,78,,https://item.jd.com/100048460633.html,(100+),-1,-1,98%
容声(Ronshen)221升三门冰箱 家用租房风冷无霜电冰箱 中门软冷冻BCD-221WD16NY,1699,1000+,"自营,券1690-10",https://item.jd.com/100040981889.html,(600+),-1,-1,99%
容声(Ronshen)221升三门冰箱小型家用冰箱风冷无霜电冰箱三开门冰箱 BCD-221WD16NY,1999,,"京东物流,满1979-150",https://item.jd.com/10046803810177.html,(100+),-1,-1,98%
容声(Ronshen)252升冰箱三门三温一级能效冰箱双变频节能家用风冷无霜电冰箱 BCD-252WD18NP,2469,1000+,"京东物流,秒杀,满2469-160",https://item.jd.com/10048698238285.html,(700+),-4,-4,99%
容声(Ronshen)252升三开门电冰箱变频一级能效节能家用风冷无霜冰箱 BCD-252WD18NP,2699,1万+,"自营,满2690-700",https://item.jd.com/10028508848232.html,(5700+),(20+),(20+),99%
容声（Ronshen）432升冰箱四开门十字对开门双开门四门多门嵌入式超薄大容量一级能效变频风冷无霜家用电 【全空间净化】离子净味 干湿分储 一,3899,1万+,"免邮,券2999-200",https://item.jd.com/10051532966094.html,(100+),-1,-1,98%
容声(Ronshen)432升十字多门家用电冰箱一级能效变频风冷无霜家离子除菌净味BCD-432WD13FPA[厂送],2799,30,自营,https://item.jd.com/100046150977.html,-5,0,0,100%
容声(Ronshen)501L十字对开门电冰箱家用风冷无霜变频一级智能母婴 离子净味系列Pro,5499,2000+,"自营,满5490-1400",https://item.jd.com/10025168464255.html,(2200+),-5,-5,99%
容声(Ronshen)515升变频一级能效十字对开门四门电冰箱家用风冷无霜BCD-515WD12FP大容量节能净味,4599,1000+,自营,https://item.jd.com/100042901157.html,(300+),-2,-2,98%
容声（Ronshen）519L多门四门风冷无霜一级变频家用母婴纤薄嵌入式一级能效双循环法式电BCD-519WD19MP 水蓝光,5999,500+,"自营,满5990-500",https://item.jd.com/10058304293447.html,(200+),0,0,98%
容声（Ronshen）592升大容量家用一级能效双开门净味除菌风冷无霜对开门冰箱BCD-592WD16HPA,2799,2000+,自营,https://item.jd.com/100023592055.html,(1000+),-2,-2,99%
容声（Ronshen）609升冰箱双开门对开门二门双门家用一级能效变频风冷无霜超大容量嵌入式电592升级款 【超大容量 双变频节能】水润自然风 离子,4299,1000+,"免邮,赠",https://item.jd.com/10062423788890.html,(100+),-1,-1,98%
容声（Ronshen）646升冰箱双开门家用对开门二门一级能效变频风冷无霜超大容量嵌入式超薄电双门,3999,2万+,免邮,https://item.jd.com/29543115023.html,(1.1万+),(50+),(50+),98%
容声（Ronshen）646升双开门一级能效风冷无霜矢量变频对开门家用超大容量冰箱以旧换新BCD-646WD11HPA,3499,1万+,"放心购,免邮,满3489-500",https://item.jd.com/45596453058.html,(5400+),(20+),(20+),98%
容声（Ronshen）95升单门冷藏微冷冻小型迷你冰箱一级能效节能低噪家用租房宿舍客厅BC-95KT1,689,50万+,自营,https://item.jd.com/100037918548.html,(23万+),(500+),(500+),99%
容声（Ronshen）冰箱三开门252升大容量变频节能低噪风冷无霜小型家用电冰箱一级能效BCD-252WD18NP以旧换新,1999,2000+,"自营,厂商配送,券1000-10,赠",https://item.jd.com/100025100132.html,(1300+),-8,-8,98%
容声（Ronshen）冰箱三开门252升双变频风冷无霜宽幅变温一级能效节能家用电臻品BCD-252WD18NP,1999,2000+,"自营,厂商配送,券1999-10,赠",https://item.jd.com/100040764767.html,(800+),-3,-3,99%
容声（Ronshen）冰箱十字对开门460升一级能效双驱变频风冷无霜干湿分储超薄家用智能电臻品BCD-460WD12FPA,2999,2000+,"自营,赠",https://item.jd.com/100040764737.html,(800+),-3,-3,99%
容声（Ronshen）冰箱双开门450升大容量纤薄嵌入矢量双变频风冷无霜家用对开门BCD-450WD18HP,2399,2000+,"自营,赠",https://item.jd.com/100040814984.html,(1300+),-8,-8,98%
容声（Ronshen）冰箱双开门646升大容量变频风冷无霜节能家用对开门冰箱一级能效京品家电BCD-646WD11HPA以旧换新,2799,2000+,"自营,厂商配送,券2899-200,赠",https://item.jd.com/100027121620.html,(1300+),-8,-8,98%
容声（Ronshen）冰箱双开门对开门529升风冷无霜节能净味双变频大容量家用电 360°立体送风 BCD-529WD11HP,2478,100+,赠,https://item.jd.com/10066734574770.html,(20+),0,0,100%
容声（Ronshen）冰箱双开门对开门532升风冷无霜双变频家用大容量净味纤薄电臻品BCD-532WD11HP,2699,2000+,"自营,厂商配送,券2699-50,赠",https://item.jd.com/100040764789.html,(800+),-3,-3,99%
容声（Ronshen）冰箱双开门对开门646升双变频一级能效风冷无霜大容量节能家用电BCD-646WD11HPA臻品,2999,2000+,"自营,厂商配送,券2999-210,赠",https://item.jd.com/100040764777.html,(800+),-3,-3,99%
容声(Ronshen)冰箱小型家用221L三门风冷无霜 节能低噪 可软冷冻BCD-221WD16NY,1699,1000+,"自营,券1000-10",https://item.jd.com/100039759230.html,(300+),-1,-1,99%
容声（Ronshen）对开门冰箱450升净系列双开门家用无霜双变频大容量纤薄超薄电臻品BCD-450WD18HP,2399,2000+,"自营,赠",https://item.jd.com/100049387007.html,(800+),-3,-3,99%
容声（Ronshen）对开门冰箱450升净系列双开门家用无霜双变频大容量纤薄超薄电臻品BCD-450WD18HP,2399,2000+,"自营,厂商配送,券2399-10,赠",https://item.jd.com/100049387007.html,(100+),-1,-1,98%
容声（Ronshen）对开门冰箱608L双开门风冷无霜家用一级能效变频电冰箱臻品BCD-608WD18HP,2999,2000+,"自营,厂商配送,券2999-10,赠",https://item.jd.com/100049386895.html,(100+),-1,-1,98%
容声（Ronshen）离子净味Pro 513升变频一级能效十字对开门四开门冰箱家用除菌BCD-513WD12FPA双循环超薄大容量,4599,10万+,"自营,满3500-500,赠",https://item.jd.com/100027982725.html,(6.3万+),(200+),(200+),98%
容声（Ronshen）十字对开门冰箱620升大容量一级超薄变频风冷无霜冰箱臻品BCD-620WD19FP,6599,2000+,"自营,厂商配送,券4799-10,赠",https://item.jd.com/100049386959.html,(100+),-1,-1,98%
容声172升 双门冰箱小型实用两门小冰箱 双开门家用冰箱,1079,2000+,,https://item.jd.com/10046799722913.html,(700+),-2,-2,99%
容声252升冰箱三门三温一级能效双变频节能家用风冷无霜电冰箱,2469,1000+,,https://item.jd.com/10048698238285.html,(700+),-4,-4,99%
容声253升冰箱三开门风冷无霜一级能效节能双变频中门变温家用租房BCD-253WD16NPA 风冷无霜双变频,2299,100+,满2000-100,https://item.jd.com/10046384853745.html,(70+),0,0,100%
容声冰箱(Ronshen)双开门三开门小冰箱家用超薄风冷无霜\直冷 小型迷你智能节能保鲜电 172升双开门两门二门直冷BCD-172D11D,1199,5000+,"京东物流,免邮",https://item.jd.com/10039247512422.html,(1900+),-8,-8,99%
容声冰箱三门251升风冷无霜小户型家用办公室租房用节能低噪宽幅变温BCD-251WKD1NY,1999,,,https://item.jd.com/10056787426664.html,(100+),-1,-1,98%
三星（SAMSUNG）545升冰箱双开门 对开门风冷无霜 家用电冰箱二门 全环绕气流 智能变频 RS55N3003SA/SC 银,3299,1万+,自营,https://item.jd.com/100014415790.html,(4000+),(20+),(20+),98%
